PARAMETERS: 
 
labelset: weak 
split: train 
lambda: 0 
k: 3 
fine-tune: True 
ft_max_epochs: 2 
 
 
CLS: 
 
Run 1: 
 
File: ./results/weak_cls_3.json 
 
F1: 0.5761278195488722 
 
              precision    recall  f1-score   support

         LOC       0.56      0.86      0.68      2239
simply               O                    O                    O                    O                    
called               O                    O                    O                    O                    
Mother               B-PER                B-MISC               B-PER                B-PER                
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
SUMMARY-             O                    O                    O                    O                    
Showers              O                    O                    O                    O                    
0.25-1.30            O                    O                    O                    O                    
inch                 O                    O                    O                    O                    
(                    O                    O                    O                    O                    
6-33                 O                    O                    O                    O                    
mm                   O                    O                    O                    O                    
)                    O                    O                    O                    O                    
and                  O                    O                    O                    O                    
locally              O                    O                    O                    O                    
heavier              O                    O                    O                    O                    
through              O                    O                    O                    O                    
much                 O                    O                    O                    O                    
of                   O                    O                    O                    O                    
India                B-LOC                B-LOC                B-LOC                B-ORG                
,                    O                    O                    O                    O                    
75                   O                    O                    O                    O                    
percent              O                    O                    O                    O                    
coverage             O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
HOUSTON              B-ORG                B-LOC                B-LOC                B-LOC                
3                    O                    O                    O                    O                    
St                   B-ORG                B-LOC                B-LOC                B-LOC                
Louis                I-ORG                B-PER                B-LOC                B-LOC                
1                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
American             B-MISC               B-MISC               B-LOC                B-LOC                
League               I-MISC               O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
INDONESIAN           B-MISC               B-MISC               B-MISC               B-LOC                
STOCKS               O                    O                    O                    O                    
-                    O                    O                    O                    O                    
factors              O                    O                    O                    O                    
to                   O                    O                    O                    O                    
watch                O                    O                    O                    O                    
-                    O                    O                    O                    O                    
August               O                    O                    O                    O                    
22                   O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
Around               O                    O                    O                    O                    
200                  O                    O                    O                    O                    
police               O                    O                    O                    O                    
and                  O                    O                    O                    O                    
troops               O                    O                    O                    O                    
were                 O                    O                    O                    O                    
stationed            O                    O                    O                    O                    
outside              O                    O                    O                    O                    
the                  O                    O                    O                    O                    
court                O                    O                    O                    O                    
in                   O                    O                    O                    O                    
central              O                    B-LOC                B-ORG                B-LOC                
Jakarta              B-LOC                B-LOC                B-LOC                B-LOC                
but                  O                    B-ORG                B-ORG                B-LOC                
there                O                    O                    O                    O                    
was                  O                    O                    O                    O                    
no                   O                    O                    O                    O                    
sign                 O                    O                    O                    O                    
of                   O                    O                    O                    O                    
demonstrators        O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
**                   O                    O                    O                    O                    
Packaging            O                    B-ORG                B-ORG                B-ORG                
manufacturer         O                    O                    O                    O                    
Super                B-ORG                B-ORG                B-ORG                B-ORG                
Indah                I-ORG                I-ORG                I-ORG                I-ORG                
Makmur               I-ORG                I-ORG                I-ORG                I-ORG                
on                   O                    O                    O                    O                    
announcement         O                    O                    O                    O                    
of                   O                    O                    O                    O                    
a                    O                    O                    O                    O                    
tender               O                    O                    O                    O                    
offer                O                    O                    O                    O                    
by                   O                    O                    O                    O                    
PT                   B-ORG                O                    O                    O                    
VDH                  I-ORG                B-ORG                B-ORG                B-ORG                
Teguh                I-ORG                I-ORG                I-ORG                I-ORG                
Sakti                I-ORG                I-ORG                I-ORG                I-ORG                
,                    O                    O                    O                    O                    
a                    O                    O                    O                    O                    
wholly-owned         O                    O                    O                    O                    
subsidiary           O                    O                    O                    O                    
of                   O                    O                    O                    O                    
Singapore-listed     B-MISC               B-LOC                B-ORG                B-ORG                
Van                  B-ORG                B-PER                B-ORG                B-ORG                
Der                  I-ORG                I-PER                I-ORG                I-ORG                
Horst                I-ORG                I-PER                I-ORG                I-ORG                
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
RTRS                 B-ORG                B-ORG                B-PER                B-ORG                
-                    O                    I-ORG                I-PER                I-ORG                
Tennis               O                    I-ORG                I-PER                I-ORG                
-                    O                    I-ORG                I-PER                I-ORG                
Muster               B-PER                B-ORG                B-ORG                B-ORG                
upset                O                    O                    O                    O                    
,                    O                    O                    O                    O                    
Philippoussis        B-PER                B-ORG                B-ORG                B-ORG                
wins                 O                    O                    O                    O                    
,                    O                    O                    O                    O                    
Stoltenberg          B-PER                B-LOC                B-ORG                B-ORG                
loses                O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
A                    O                    O                    O                    O                    
lefthander           O                    O                    O                    O                    
with                 O                    O                    O                    O                    
a                    O                    O                    O                    O                    
strong               O                    O                    O                    O                    
serve                O                    O                    O                    O                    
,                    O                    O                    O                    O                    
Nestor               B-PER                B-PER                B-PER                B-ORG                
kept                 O                    O                    O                    O                    
the                  O                    O                    O                    O                    
rallies              O                    O                    O                    O                    
short                O                    O                    O                    O                    
by                   O                    O                    O                    O                    
constantly           O                    O                    O                    O                    
attacking            O                    O                    O                    O                    
the                  O                    O                    O                    O                    
net                  O                    O                    O                    O                    
and                  O                    O                    O                    O                    
the                  O                    O                    O                    O                    
tactic               O                    B-MISC               B-ORG                B-MISC               
worked               O                    O                    O                    O                    
in                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
second-round         O                    O                    O                    O                    
match                O                    O                    O                    O                    
against              O                    O                    O                    O                    
Muster               B-PER                B-ORG                B-ORG                B-ORG                
,                    O                    O                    O                    O                    
playing              O                    O                    O                    O                    
his                  O                    O                    O                    O                    
first                O                    O                    O                    O                    
match                O                    O                    O                    O                    
after                O                    O                    O                    O                    
receiving            O                    O                    O                    O                    
a                    O                    O                    O                    O                    
first-round          O                    O                    O                    O                    
bye                  O                    O                    O                    O                    
along                O                    O                    O                    O                    
with                 O                    O                    O                    O                    
the                  O                    O                    O                    O                    
other                O                    O                    O                    O                    
top                  O                    O                    O                    O                    
eight                O                    O                    O                    O                    
seeds                O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
The                  O                    O                    O                    O                    
tournament           O                    O                    O                    O                    
also                 O                    O                    O                    O                    
lost                 O                    O                    O                    O                    
its                  O                    O                    O                    O                    
second               O                    O                    O                    O                    
seed                 O                    O                    O                    O                    
on                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
third                O                    O                    O                    O                    
day                  O                    O                    O                    O                    
of                   O                    O                    O                    O                    
play                 O                    O                    O                    O                    
when                 O                    O                    O                    O                    
second-seeded        O                    O                    O                    O                    
Goran                B-PER                B-PER                B-PER                B-PER                
Ivanisevic           I-PER                I-PER                I-PER                I-PER                
of                   O                    B-ORG                B-ORG                B-PER                
Croatia              B-LOC                B-LOC                B-LOC                B-LOC                
was                  O                    O                    O                    O                    
beaten               O                    O                    O                    O                    
6-7(3-7              O                    O                    O                    O                    
)                    O                    O                    O                    O                    
6-4                  O                    O                    O                    O                    
6-4                  O                    O                    O                    O                    
by                   O                    O                    O                    O                    
unseeded             O                    O                    O                    O                    
Mikael               B-PER                B-PER                B-PER                B-PER                
Tillstrom            I-PER                I-PER                I-PER                I-PER                
of                   O                    I-PER                I-PER                I-PER                
Sweden               B-LOC                B-LOC                B-LOC                B-PER                
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
Other                O                    O                    O                    O                    
seeded               O                    O                    O                    O                    
players              O                    O                    O                    O                    
advancing            O                    O                    O                    O                    
were                 O                    O                    O                    O                    
number               O                    O                    O                    O                    
three                O                    O                    O                    O                    
Wayne                B-PER                B-PER                B-PER                B-PER                
Ferreira             I-PER                I-PER                I-PER                I-PER                
of                   O                    I-PER                I-PER                I-PER                
South                B-LOC                B-LOC                B-LOC                B-LOC                
Africa               I-LOC                I-LOC                I-LOC                I-LOC                
,                    O                    O                    O                    O                    
number               O                    O                    O                    O                    
four                 O                    O                    O                    O                    
Marcelo              B-PER                B-PER                B-PER                B-PER                
Rios                 I-PER                I-PER                I-PER                I-PER                
of                   O                    I-PER                I-PER                I-PER                
Chile                B-LOC                B-LOC                B-LOC                B-LOC                
,                    O                    B-PER                B-ORG                B-PER                
number               O                    I-PER                I-ORG                I-PER                
six                  O                    I-PER                I-ORG                I-PER                
MaliVai              B-PER                B-PER                B-PER                B-PER                
Washington           I-PER                I-PER                I-PER                I-PER                
of                   O                    I-PER                I-PER                I-PER                
the                  O                    B-LOC                B-LOC                B-LOC                
United               B-LOC                B-LOC                B-LOC                B-LOC                
States               I-LOC                I-LOC                I-LOC                I-LOC                
and                  O                    O                    O                    O                    
American             B-MISC               B-MISC               B-MISC               B-MISC               
Todd                 B-PER                B-PER                B-PER                B-PER                
Martin               I-PER                I-PER                I-PER                I-PER                
,                    O                    O                    O                    O                    
the                  O                    O                    O                    O                    
seventh              O                    O                    O                    O                    
seeed                O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
"                    O                    O                    O                    O                    
I                    O                    O                    O                    O                    
knew                 O                    O                    O                    O                    
I                    O                    O                    O                    O                    
had                  O                    O                    O                    O                    
to                   O                    O                    O                    O                    
serve                O                    O                    O                    O                    
well                 O                    O                    O                    O                    
and                  O                    O                    O                    O                    
keep                 O                    O                    O                    O                    
the                  O                    O                    O                    O                    
points               O                    O                    O                    O                    
short                O                    O                    O                    O                    
and                  O                    O                    O                    O                    
that                 O                    O                    O                    O                    
's                   O                    O                    O                    O                    
what                 O                    O                    O                    O                    
I                    O                    O                    O                    O                    
was                  O                    O                    O                    O                    
able                 O                    O                    O                    O                    
to                   O                    O                    O                    O                    
do                   O                    O                    O                    O                    
,                    O                    O                    O                    O                    
"                    O                    O                    O                    O                    
said                 O                    O                    O                    O                    
Nestor               B-PER                B-PER                B-PER                B-ORG                
,                    O                    O                    O                    O                    
who                  O                    O                    O                    O                    
ranks                O                    O                    O                    O                    
10th                 O                    O                    O                    O                    
in                   O                    O                    O                    O                    
doubles              O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
The                  O                    O                    O                    O                    
lanky                O                    O                    O                    O                    
Canadian             B-MISC               B-LOC                B-MISC               B-MISC               
broke                O                    O                    O                    O                    
Muster               B-PER                B-ORG                B-ORG                B-ORG                
at                   O                    O                    O                    O                    
4-3                  O                    O                    O                    O                    
in                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
first                O                    O                    O                    O                    
set                  O                    O                    O                    O                    
and                  O                    O                    O                    O                    
5-5                  O                    O                    O                    O                    
in                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
second               O                    O                    O                    O                    
before               O                    O                    O                    O                    
ending               O                    O                    O                    O                    
the                  O                    O                    O                    O                    
match                O                    O                    O                    O                    
on                   O                    O                    O                    O                    
his                  O                    O                    O                    O                    
third                O                    O                    O                    O                    
match                O                    O                    O                    O                    
point                O                    O                    O                    O                    
when                 O                    O                    O                    O                    
the                  O                    O                    O                    O                    
Austrian             B-MISC               B-MISC               B-MISC               B-MISC               
hit                  O                    O                    O                    O                    
a                    O                    O                    O                    O                    
service              O                    O                    O                    O                    
return               O                    O                    O                    O                    
long                 O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
The                  O                    O                    O                    O                    
19-year-old          O                    O                    O                    O                    
Philippoussis        B-PER                B-ORG                B-ORG                B-ORG                
,                    O                    O                    O                    O                    
who                  O                    O                    O                    O                    
beat                 O                    O                    O                    O                    
Sampras              B-PER                B-PER                B-ORG                B-ORG                
in                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
third                O                    O                    O                    O                    
round                O                    O                    O                    O                    
of                   O                    O                    O                    O                    
this                 O                    O                    O                    O                    
year                 O                    O                    O                    O                    
's                   O                    O                    O                    O                    
Australian           B-MISC               B-MISC               B-MISC               B-MISC               
Open                 I-MISC               I-MISC               I-MISC               I-MISC               
,                    O                    O                    O                    O                    
stayed               O                    O                    O                    O                    
calm                 O                    O                    O                    O                    
in                   O                    O                    O                    O                    
a                    O                    O                    O                    O                    
nervy                O                    O                    O                    O                    
third-set            O                    O                    O                    O                    
tie                  O                    O                    O                    O                    
break                O                    O                    O                    O                    
against              O                    O                    O                    O                    
Rosset               B-PER                B-ORG                B-ORG                B-ORG                
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
(                    O                    O                    O                    O                    
halftime             O                    O                    O                    O                    
1-0                  O                    O                    O                    O                    
)                    O                    O                    O                    O                    
in                   O                    O                    O                    O                    
their                O                    O                    O                    O                    
African              B-MISC               B-MISC               B-MISC               B-LOC                
Nations              I-MISC               I-MISC               I-MISC               I-LOC                
Cup                  I-MISC               I-MISC               I-MISC               I-LOC                
preliminary          O                    O                    O                    O                    
round                O                    O                    O                    O                    
,                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
MAE                  B-LOC                B-LOC                B-ORG                B-LOC                
SOT                  I-LOC                I-LOC                I-ORG                I-LOC                
,                    O                    O                    O                    O                    
Thailand             B-LOC                B-LOC                B-LOC                B-LOC                
1996-08-25           O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
Two                  O                    O                    O                    O                    
Thai                 B-MISC               B-MISC               B-MISC               B-MISC               
border               O                    O                    O                    O                    
policemen            O                    O                    O                    O                    
were                 O                    O                    O                    O                    
seriously            O                    O                    O                    O                    
wounded              O                    O                    O                    O                    
on                   O                    O                    O                    O                    
Sunday               O                    O                    O                    O                    
when                 O                    O                    O                    O                    
members              O                    O                    O                    O                    
of                   O                    O                    O                    O                    
a                    O                    O                    O                    O                    
Burmese              B-MISC               B-MISC               B-MISC               B-MISC               
rebel                O                    O                    O                    O                    
splinter             O                    O                    O                    O                    
faction              O                    O                    O                    O                    
ambushed             O                    O                    O                    O                    
their                O                    O                    O                    O                    
patrol               O                    O                    O                    O                    
in                   O                    O                    O                    O                    
northwest            O                    B-LOC                B-ORG                B-LOC                
Thailand             B-LOC                B-LOC                B-LOC                B-LOC                
,                    O                    O                    O                    O                    
security             O                    O                    O                    O                    
officers             O                    O                    O                    O                    
said                 O                    O                    O                    O                    
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
The                  O                    O                    O                    O                    
two                  O                    O                    O                    O                    
were                 O                    O                    O                    O                    
wounded              O                    O                    O                    O                    
in                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
early                O                    O                    O                    O                    
hours                O                    O                    O                    O                    
of                   O                    O                    O                    O                    
Sunday               O                    O                    O                    O                    
when                 O                    O                    O                    O                    
some                 O                    O                    O                    O                    
30                   O                    O                    O                    O                    
members              O                    O                    O                    O                    
of                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
Democratic           B-ORG                B-MISC               B-MISC               B-ORG                
Karen                I-ORG                O                    O                    O                    
Buddhist             I-ORG                B-MISC               B-MISC               B-MISC               
Army                 I-ORG                O                    O                    O                    
(                    O                    O                    O                    O                    
DKBA                 B-ORG                B-ORG                B-ORG                B-ORG                
)                    O                    O                    O                    O                    
ambushed             O                    O                    O                    O                    
their                O                    O                    O                    O                    
patrol               O                    O                    O                    O                    
on                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
Thai                 B-MISC               B-MISC               B-MISC               B-MISC               
side                 O                    O                    O                    O                    
of                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
border               O                    O                    O                    O                    
with                 O                    O                    O                    O                    
Burma                B-LOC                B-LOC                B-LOC                B-LOC                
,                    O                    O                    O                    O                    
to                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
north                O                    O                    O                    O                    
of                   O                    O                    O                    O                    
the                  O                    O                    O                    O                    
town                 O                    O                    O                    O                    
of                   O                    O                    O                    O                    
Mae                  B-LOC                B-LOC                B-LOC                B-LOC                
Sot                  I-LOC                I-LOC                I-LOC                I-LOC                
.                    O                    O                    O                    O                    

 
Token                Clean                Original             CLS                  SUM                  
 
The                  O                    B-ORG                B-MISC               B-ORG                
Thai                 B-MISC               I-ORG                I-MISC               I-ORG                
army                 O                    O                    O                    O                    
